# Required | A unique content ID for the item. Use the item's SKU if you can. Each content ID must appear only once in your catalog. To run dynamic ads this ID must exactly match the content ID for the same item in your Meta Pixel code. Character limit: 100,# Required | A specific and relevant title for the item. See title specifications: https://www.facebook.com/business/help/2104231189874655 Character limit: 200,# Required | A short and relevant description of the item. Include specific or unique product features like material or color. Use plain text and don't enter text in all capital letters. See description specifications: https://www.facebook.com/business/help/2302017289821154 Character limit: 9999,# Required | The current availability of the item. | Supported values: in stock; out of stock,# Required | The current condition of the item. | Supported values: new; used,# Required | The price of the item. Format the price as a number followed by the 3-letter currency code (ISO 4217 standards). Use a period (.) as the decimal point; don't use a comma.,# Required | The URL of the specific product page where people can buy the item.,# Required | The URL for the main image of your item. Images must be in a supported format (JPG/GIF/PNG) and at least 500 x 500 pixels.,# Required | The brand name of the item. Character limit: 100.,# Optional | The Google product category for the item. Learn more about product categories: https://www.facebook.com/business/help/526764014610932.,# Optional | The Facebook product category for the item. Learn more about product categories: https://www.facebook.com/business/help/526764014610932.,# Optional | The quantity of this item you have to sell on Facebook and Instagram with checkout. Must be 1 or higher or the item won't be buyable,# Optional | The discounted price of the item if it's on sale. Format the price as a number followed by the 3-letter currency code (ISO 4217 standards). Use a period (.) as the decimal point; don't use a comma. A sale price is required if you want to use an overlay for discounted prices.,# Optional | The time range for your sale period. Includes the date and time/time zone when your sale starts and ends. If this field is blank any items with a sale_price remain on sale until you remove the sale price. Use this format: YYYY-MM-DDT23:59+00:00/YYYY-MM-DDT23:59+00:00. Enter the start date as YYYY-MM-DD. Enter a 'T'. Enter the start time in 24-hour format (00:00 to 23:59) followed by the UTC time zone (-12:00 to +14:00). Enter '/' and then repeat the same format for your end date and time. The example row below uses PST time zone (-08:00).,# Optional | Use this field to create variants of the same item. Enter the same group ID for all variants within a group. Learn more about variants: https://www.facebook.com/business/help/2256580051262113 Character limit: 100.,# Optional | The gender of a person that the item is targeted towards. | Supported values: female; male; unisex,# Optional | The color of the item. Use one or more words to describe the color. Don't use a hex code. Character limit: 200.,# Optional | The size of the item written as a word or abbreviation or number. For example: small; XL; 12. Character limit: 200.,# Optional | The age group that the item is targeted towards. | Supported values: adult; all ages; infant; kids; newborn; teen; toddler,# Optional | The material the item is made from; such as cotton; denim or leather. Character limit: 200.,# Optional | The pattern or graphic print on the item. Character limit: 100.,"# Optional | Shipping details for the item. Format as Country:Region:Service:Price. Include the 3-letter ISO 4217 currency code in the price. Enter the price as 0.0 to use the free shipping overlay in your ads. Use a semi-colon ';' or a comma "";"" to separate multiple shipping details for different regions or countries. Only people in the specified region or country will see shipping details for that region or country. You can leave out the region (keep the double '::') if your shipping details are the same for an entire country.",# Optional | The shipping weight of the item. Include the unit of measurement (lb/oz/g/kg).,"# Optional | Legal disclaimer text for product offers. This text provides important legal or regulatory information that must be displayed with the product offer. For example: ""Valid while supplies last. Terms and conditions apply.""","# Optional | URL linking to the full disclaimer text. This provides a link to a page containing the complete disclaimer information for the product offer. For example: ""https://example.com/terms-and-conditions""",# Optional | The URL for a video of your product. Link should be a videos file on a file hosting website; not a video player. Videos must be in a supported format (.3g2; .3gp; .3gpp; .asf; .avi; .dat; .divx; .dv; .f4v; .flv; .gif; .m2ts; .m4v; .mkv; .mod; .mov; .mp4; .mpe; .mpeg; .mpeg4; .mpg; .mts; .nsv; .ogm; .ogv; .qt; .tod; .ts; .vob or .wmv).,# Optional | The item’s Global Trade Item Number (GTIN). Recommended to help classify the item. May appear on the barcode; packaging or book cover. Only provide GTIN if you’re sure it’s correct. GTIN types include UPC (12 digits); EAN (13 digits); JAN (8 or 13 digits); ISBN (13 digits) or ITF-14 (14 digits),# Optional | Add labels to products to help filter them into product sets. Max characters: 110 per label; 5000 labels per product,# Optional | Describe the fashion style of this item.
id,title,description,availability,condition,price,link,image_link,brand,google_product_category,fb_product_category,quantity_to_sell_on_facebook,sale_price,sale_price_effective_date,item_group_id,gender,color,size,age_group,material,pattern,shipping,shipping_weight,offer_disclaimer,offer_disclaimer_url,video[0].tag[0],gtin,product_tags[1],style[0]
7882,Fancy Yellow Marquise shape ring  0.168 FANCY YELLOW DIAMOND  18 k ring : 2.31 gram  Main stone – 01 pcs – 0.168 cts WD : 32 / 0.194,"Fancy Yellow Marquise shape ring 
0.168 FANCY YELLOW DIAMOND 
18 k ring : 2.31 gram 
Main stone – 01 pcs – 0.168 cts
WD : 32 / 0.194",in stock,new,164531.36 INR,https://colourdiam.com/productdetail/7882,https://www.colourdiam.com/Product/Jewellery/7772/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
7883,Fancy Yellow Marquise shape ring  0.12 FANCY YELLOW DIAMOND  18 k ring : 2.87 gram  Main stone – 01 pcs – 0.12 cts WD : 38 / 0.296 YD : 14 /0.78,"https://colourdiam.com/Product/Jewellery/Model%20images/7778/center.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/7778/123.jpeg",in stock,new,164531.36 INR,https://colourdiam.com/productdetail/7883,https://www.colourdiam.com/Product/Jewellery/7778/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
7884_7885,Fancy Intense Yellow cushion/pear shape ring  0.508 FANCY INTENSE YELLOW DIAMOND  18 k ring : 3.16 gram  Main stone – 01 pcs – 0.508 cts WD : 24 / 0.164,https://colourdiam.com/Product/Jewellery/Model%20images/7884_7885/center.jpeg,in stock,new,219375.15 INR,https://colourdiam.com/productdetail/Menu/7884/7885,https://www.colourdiam.com/Product/Jewellery/7880/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
7891,Multi colour Sapphire Bracelet 9K Bracelet : 11.98 gram  Main stone detail – 60pcs - 11.22 cts,"Multi colour Sapphire Bracelet
9K Bracelet : 11.98 gram 
Main stone detail – 60pcs - 11.22 cts",in stock,new,246797.04 INR,,https://www.colourdiam.com/Product/Jewellery/7881/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,,Fine Jewelry
7915,0.11 CT Fancy Yellow VS 18 k ring : 2.59 gram  Main stone – 01 pcs – 0.11 cts WD : 42 / 0.402,"0.11 CT Fancy Yellow VS
18 k ring : 2.59 gram 
Main stone – 01 pcs – 0.11 cts
WD : 42 / 0.402",in stock,new,120656.33 INR,,https://www.colourdiam.com/Product/Jewellery/7882/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
7916,0.098 CT Fancy yellow VS 18 k ring : 4.28 gram  Main stone – 01 pcs – 0.098 cts WD : 86  / 0.51   YD :11 / 0.064,"0.098 CT Fancy yellow VS
18 k ring : 4.28 gram 
Main stone – 01 pcs – 0.098 cts
WD : 86  / 0.51  
YD :11 / 0.064",in stock,new,153562.61 INR,https://colourdiam.com/productdetail/7916,https://www.colourdiam.com/Product/Jewellery/7883/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
7919,0.113 CT Fancy intense yellow VS  18 k ring : 2.86 gram  Main stone – 01 pcs – 0.113 cts WD : 38 / 0.287   YD : 12 / 0.07,https://colourdiam.com/Product/Jewellery/Model%20images/7884_7885/center.jpeg,in stock,new,131625.09 INR,https://colourdiam.com/productdetail/7919,https://www.colourdiam.com/Product/Jewellery/7884_7885/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
7920,0.51 CT Fancy intense yellow VS  18 K Ring: 2.87 gram  Main stone – 01 pcs 0.51 cts WD : 36 / 0.226 YD : 16 / 0.059,"0.51 CT Fancy intense yellow VS 
18 K Ring: 2.87 gram 
Main stone – 01 pcs 0.51 cts
WD : 36 / 0.226
YD : 16 / 0.059",in stock,new,87750.06 INR,,https://www.colourdiam.com/Product/Jewellery/7891/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
7921,0.136 CT Fancy yellow VS  18 k ring : 2.91 gram  Main stone – 01 pcs  0.136 cts WD : 52 / 0.349,"0.136 CT Fancy yellow VS 
18 k ring : 2.91 gram 
Main stone – 01 pcs  0.136 cts
WD : 52 / 0.349",in stock,new,109687.58 INR,https://colourdiam.com/productdetail/7921,https://www.colourdiam.com/Product/Jewellery/7915/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
7922,0.20 CT Fancy intense yellow VS  18 K Ring: 2.13 gram  Main stone – 01 pcs 0.20 cts WD : 30 / 0.227,"0.20 CT Fancy intense yellow VS 
18 K Ring: 2.13 gram 
Main stone – 01 pcs 0.20 cts
WD : 30 / 0.227",in stock,new,131625.09 INR,https://colourdiam.com/productdetail/7922,https://www.colourdiam.com/Product/Jewellery/7916/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
7923,0.243 CT Fancy intense yellow VS  18 K Ring: 2.85 gram  Main stone – 01 pcs 0.243 cts WD : 50 / 0.363,"0.243 CT Fancy intense yellow VS 
18 K Ring: 2.85 gram 
Main stone – 01 pcs 0.243 cts
WD : 50 / 0.363",in stock,new,131625.09 INR,https://colourdiam.com/productdetail/7923,https://www.colourdiam.com/Product/Jewellery/7919/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
7924,0.11 CT Fancy intense yellow VS  18 K Ring: 2.49 gram Main stone – 01 pcs 0.11 cts  WD : 34 / 0.201 YD : 11 / 0.043,"0.11 CT Fancy intense yellow VS 
18 K Ring: 2.49 gram
Main stone – 01 pcs 0.11 cts 
WD : 34 / 0.201
YD : 11 / 0.043",in stock,new,93234.44 INR,https://colourdiam.com/productdetail/7924,https://www.colourdiam.com/Product/Jewellery/7920/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
7925,0.156 CT Fancy yellow VS  18 K Ring: 3.12 gram  Main stone – 01 pcs 0.156 cts WD : 42 / 0.278 YD :  14 / 0.064,"0.156 CT Fancy yellow VS 
18 K Ring: 3.12 gram 
Main stone – 01 pcs 0.156 cts
WD : 42 / 0.278
YD :  14 / 0.064",in stock,new,131625.09 INR,https://colourdiam.com/productdetail/7925,https://www.colourdiam.com/Product/Jewellery/7921/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
7926,0.137 CT Fancy yellow SI 18 K Ring: 2.37 gram  Main stone – 01 pcs 0.137 cts WD : 38 / 0.197 YD :  12 / 0.047,"0.137 CT Fancy yellow SI
18 K Ring: 2.37 gram 
Main stone – 01 pcs 0.137 cts
WD : 38 / 0.197
YD :  12 / 0.047",in stock,new,109687.58 INR,,https://www.colourdiam.com/Product/Jewellery/7922/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
7927,0.341 CT Fancy yellow SI  18 k ring : 2.87 gram Main stone – 01 pcs 0.341 cts WD : 40 / 0.238    YD : 18 / 0.077,"0.341 CT Fancy yellow SI 
18 k ring : 2.87 gram
Main stone – 01 pcs 0.341 cts
WD : 40 / 0.238   
YD : 18 / 0.077",in stock,new,131625.09 INR,https://colourdiam.com/productdetail/7927,https://www.colourdiam.com/Product/Jewellery/7923/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
7929,0.101 CT Fancy Pink VS  18 K Ring: 2.96 gram  Main stone – 01 pcs 0.101 cts WD : 48 / 0.348,"0.101 CT Fancy Pink VS 
18 K Ring: 2.96 gram 
Main stone – 01 pcs 0.101 cts
WD : 48 / 0.348",in stock,new,131625.09 INR,https://colourdiam.com/productdetail/7929,https://www.colourdiam.com/Product/Jewellery/7924/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
7930,0.16 CT Fancy yellow VS  18 K Ring: 2.81 gram  Main stone – 01 pcs 0.16 cts WD : 50 / 0.372,"0.16 CT Fancy yellow VS 
18 K Ring: 2.81 gram 
Main stone – 01 pcs 0.16 cts
WD : 50 / 0.372",in stock,new,131625.09 INR,https://colourdiam.com/productdetail/7930,https://www.colourdiam.com/Product/Jewellery/7925/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
7934,0.141 CT Fancy yellow VS  18K RING: 2.68 gram Main stone - 01 pcs 0.141 cts WD : 42/ 0.442,"0.141 CT Fancy yellow VS 
18K RING: 2.68 gram
Main stone - 01 pcs 0.141 cts
WD : 42/ 0.442",in stock,new,109687.58 INR,https://colourdiam.com/productdetail/7934,https://www.colourdiam.com/Product/Jewellery/7926/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
7935,0.091 CT Fancy Brownish yellow  18 k ring : 3.87 gram Main stone – 01 pcs 0.091 cts WD : 88 / 0.517,"0.091 CT Fancy Brownish yellow 
18 k ring : 3.87 gram
Main stone – 01 pcs 0.091 cts
WD : 88 / 0.517",in stock,new,109687.58 INR,https://colourdiam.com/productdetail/7935,https://www.colourdiam.com/Product/Jewellery/7927/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
7936,0.32 CT Fancy Brownish yellow  18 k ring : 2.83 gram Main stone - 01 pcs 0.32 cts WD : 36 / 0.219   YD : 14 / 0.062,"0.32 CT Fancy Brownish yellow 
18 k ring : 2.83 gram
Main stone - 01 pcs 0.32 cts
WD : 36 / 0.219  
YD : 14 / 0.062",in stock,new,109687.58 INR,https://colourdiam.com/productdetail/7936,https://www.colourdiam.com/Product/Jewellery/7929/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
7937,0.125 CT Fancy intense yellow VS  18 K Ring: 2.78 gram Main stone – 01 pcs 0.125 cts  WD : 50 / 0.37,"0.125 CT Fancy intense yellow VS 
18 K Ring: 2.78 gram
Main stone – 01 pcs 0.125 cts 
WD : 50 / 0.37",in stock,new,109687.58 INR,https://colourdiam.com/productdetail/7937,https://www.colourdiam.com/Product/Jewellery/7930/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
7938,0.233 CT Fancy intense yellow VS  18 K Ring: 2.52 gram Main stone – 01 pcs 0.233 cts  WD : 32 / 0.229 YD : 14 / 0.073,"0.233 CT Fancy intense yellow VS 
18 K Ring: 2.52 gram
Main stone – 01 pcs 0.233 cts 
WD : 32 / 0.229
YD : 14 / 0.073",in stock,new,164531.36 INR,https://colourdiam.com/productdetail/7938,https://www.colourdiam.com/Product/Jewellery/7934/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
7939_7940,0.324 CT Fancy intense yellow VS / 0.226 CT Fancy intense yellow VS   18 k ring : 3.08 gram  Main stone – 02 pcs 0.55 cts WD : 24 / 0.159,https://colourdiam.com/Product/Jewellery/Model%20images/7939_7940/center.jpeg,in stock,new,164531.36 INR,https://colourdiam.com/productdetail/Menu/7939/7940,https://www.colourdiam.com/Product/Jewellery/7935/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
7941,0.098 CT Fancy Yellow VS  18 K Ring: 2.78 gram  Main stone – 01 pcs  0.098 cts WD : 48 / 0.358,"0.098 CT Fancy Yellow VS 
18 K Ring: 2.78 gram 
Main stone – 01 pcs  0.098 cts
WD : 48 / 0.358",in stock,new,131625.09 INR,,https://www.colourdiam.com/Product/Jewellery/7936/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
7944,0.344 CT Fancy Intense Yellow VS  18K RING: 2.89 gram Main stone - 01 pcs 0.344 cts WD : 36/ 0.205 YD : 14 / 0.061,"0.344 CT Fancy Intense Yellow VS 
18K RING: 2.89 gram
Main stone - 01 pcs 0.344 cts
WD : 36/ 0.205
YD : 14 / 0.061",in stock,new,131625.09 INR,https://colourdiam.com/productdetail/7944,https://www.colourdiam.com/Product/Jewellery/7937/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
7945,0.068 CT Fancy Yellow VS  18K RING: 3.01 gram Main stone - 01 pcs 0.068 cts WD : 52/ 0.378,"0.068 CT Fancy Yellow VS 
18K RING: 3.01 gram
Main stone - 01 pcs 0.068 cts
WD : 52/ 0.378",in stock,new,109687.58 INR,https://colourdiam.com/productdetail/7945,https://www.colourdiam.com/Product/Jewellery/7938/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
7947,0.147 CT Fancy Intense Yellow VS  18 k ring : 2.85 gram  Main stone - 01 pcs 0.147 cts WD : 47 / 0.312,https://colourdiam.com/Product/Jewellery/Model%20images/7939_7940/center.jpeg,in stock,new,131625.09 INR,https://colourdiam.com/productdetail/7947,https://www.colourdiam.com/Product/Jewellery/7939_7940/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
7948,0.147 CT Fancy Intense Yellow VS  18K RING: 3.09 gram Main stone - 01 pcs 0.147 cts WD : 54/ 0.347,"0.147 CT Fancy Intense Yellow VS 
18K RING: 3.09 gram
Main stone - 01 pcs 0.147 cts
WD : 54/ 0.347",in stock,new,98718.82 INR,,https://www.colourdiam.com/Product/Jewellery/7941/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
7950,0.149 CT Fancy yellow VS 18K RING: 2.59 gram Main stone - 01 pcs 0.149 cts WD : 42/ 0.422,"0.149 CT Fancy yellow VS
18K RING: 2.59 gram
Main stone - 01 pcs 0.149 cts
WD : 42/ 0.422",in stock,new,131625.09 INR,,https://www.colourdiam.com/Product/Jewellery/7944/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
7951,0.251 CT Fancy intense yellow VS  18 k ring :  2.82 gram Main stone - 01 pcs 0.251 cts WD : 36 / 0.221  YD : 16 / 0.067,"0.251 CT Fancy intense yellow VS 
18 k ring :  2.82 gram
Main stone - 01 pcs 0.251 cts
WD : 36 / 0.221 
YD : 16 / 0.067",in stock,new,131625.09 INR,,https://www.colourdiam.com/Product/Jewellery/7945/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
7952,0.235 CT Fancy intense yellow VS 18K RING: 3.17 gram Main stone - 01 pcs 0.235 cts WD : 34/ 0.232 YD : 14 / 0.051,"0.235 CT Fancy intense yellow VS
18K RING: 3.17 gram
Main stone - 01 pcs 0.235 cts
WD : 34/ 0.232
YD : 14 / 0.051",in stock,new,131625.09 INR,,https://www.colourdiam.com/Product/Jewellery/7947/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
7953,0.203 CT Fancy Pink VS  18 k ring : 2.9 gram Main stone - 01 pcs 0.203 cts WD : 51 / 0.355,"0.203 CT Fancy Pink VS 
18 k ring : 2.9 gram
Main stone - 01 pcs 0.203 cts
WD : 51 / 0.355",in stock,new,164531.36 INR,https://colourdiam.com/productdetail/7953,https://www.colourdiam.com/Product/Jewellery/7948/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
7954,0.141 CT Fancy yellow VS  18 k pendant : 3.76 gram  Main stone - 01 pcs 0.141 cts WD : 17 / 0.154 YD : 12 / 0.07 cts,"0.141 CT Fancy yellow VS 
18 k pendant : 3.76 gram 
Main stone - 01 pcs 0.141 cts
WD : 17 / 0.154
YD : 12 / 0.07 cts",in stock,new,131625.09 INR,,https://www.colourdiam.com/Product/Jewellery/7950/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
7955,0.198 CT Fancy intense yellow VS  18 k ring : 3.76 gram  Main stone - 01 pcs 0.198 cts WD : 48 / 0.297   YD : 12 / 0.067,"0.198 CT Fancy intense yellow VS 
18 k ring : 3.76 gram 
Main stone - 01 pcs 0.198 cts
WD : 48 / 0.297  
YD : 12 / 0.067",in stock,new,142593.85 INR,,https://www.colourdiam.com/Product/Jewellery/7951/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
7956,0.186 CT Fancy intense yellow VS  18 k ring : 2.65 gram  Main stone - 01 pcs 0.186 cts WD : 46 / 0.309,"0.186 CT Fancy intense yellow VS 
18 k ring : 2.65 gram 
Main stone - 01 pcs 0.186 cts
WD : 46 / 0.309",in stock,new,131625.09 INR,https://colourdiam.com/productdetail/7956,https://www.colourdiam.com/Product/Jewellery/7952/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
7957,0.182 CT Fancy intense green VS  18 k ring : 2.83 gram Main stone - 01 pcs 0.182 cts WD : 50 / 0.361,"0.182 CT Fancy intense green VS 
18 k ring : 2.83 gram
Main stone - 01 pcs 0.182 cts
WD : 50 / 0.361",in stock,new,164531.36 INR,https://colourdiam.com/productdetail/7957,https://www.colourdiam.com/Product/Jewellery/7953/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
7958,0.184 CT Fancy yellow VS  18K RING: 2.63 gram Main stone - 01 pcs 0.184 cts WD : 44/ 0.427,"0.184 CT Fancy yellow VS 
18K RING: 2.63 gram
Main stone - 01 pcs 0.184 cts
WD : 44/ 0.427",in stock,new,131625.09 INR,,https://www.colourdiam.com/Product/Jewellery/7954/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
7959,0.142 CT Fancy yellow VS 18 k Pendant : 4.14 gram  Main stone - 01 pcs 0.142 cts WD : 39 / 0.283  YD : 12 / 0.049,"0.142 CT Fancy yellow VS
18 k Pendant : 4.14 gram 
Main stone - 01 pcs 0.142 cts
WD : 39 / 0.283 
YD : 12 / 0.049",in stock,new,131625.09 INR,,https://www.colourdiam.com/Product/Jewellery/7955/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
7994,0.12 CT Fancy Green VS2 18 K RING : 1.97 gram Main stone - 01 pcs 0.12 cts WD : 28 pcs / 0.196 cts,"0.12 CT Fancy Green VS2
18 K RING : 1.97 gram
Main stone - 01 pcs 0.12 cts
WD : 28 pcs / 0.196 cts",in stock,new,87750.06 INR,https://colourdiam.com/productdetail/7994,https://www.colourdiam.com/Product/Jewellery/7956/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
7999,0.203 CT Fancy Intense Pink SI 18 k Ring : 2.21 gram  Main stone - 01 pcs   0.203 cts WD : 16 / 0.109,"0.203 CT Fancy Intense Pink SI
18 k Ring : 2.21 gram 
Main stone - 01 pcs   0.203 cts
WD : 16 / 0.109",in stock,new,219375.15 INR,,https://www.colourdiam.com/Product/Jewellery/7957/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
8000,0.505 CT Fancy Intense Green VVS  18 K RING : 2.2 gram Main stone - 01 pcs   0.505 cts WD : 18 / 0.13,"0.505 CT Fancy Intense Green VVS 
18 K RING : 2.2 gram
Main stone - 01 pcs   0.505 cts
WD : 18 / 0.13",in stock,new,131625.09 INR,https://colourdiam.com/productdetail/8000,https://www.colourdiam.com/Product/Jewellery/7958/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
8001,0.116 CT Fancy Yellow VS  18 K RING : 2.53 gram Main stone - 01 pcs 0.116 cts WD : 42 / 0.426,"0.116 CT Fancy Yellow VS 
18 K RING : 2.53 gram
Main stone - 01 pcs 0.116 cts
WD : 42 / 0.426",in stock,new,109687.58 INR,https://colourdiam.com/productdetail/8001,https://www.colourdiam.com/Product/Jewellery/7959/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
8002,0.113 CT Fancy Intense Green VS  18 K RING : 1.98 gram Main stone - 01 pcs 0.113 cts WD : 14 / 0.1,"0.113 CT Fancy Intense Green VS 
18 K RING : 1.98 gram
Main stone - 01 pcs 0.113 cts
WD : 14 / 0.1",in stock,new,87750.06 INR,https://colourdiam.com/productdetail/8002,https://www.colourdiam.com/Product/Jewellery/7994/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
8003,0.102 CT Fancy Intense Green SI  18 K RING : 1.96  gram Main stone - 01 pcs 0.102 cts WD : 14 / 0.107,"0.102 CT Fancy Intense Green SI 
18 K RING : 1.96  gram
Main stone - 01 pcs 0.102 cts
WD : 14 / 0.107",in stock,new,87750.06 INR,,https://www.colourdiam.com/Product/Jewellery/7999/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
8006,0.156 CT Fancy Intense Pink  VS  18 K RING : 2.07 gram Main stone - 01 pcs 0.156 cts WD : 14/ 0.097,"0.156 CT Fancy Intense Pink  VS 
18 K RING : 2.07 gram
Main stone - 01 pcs 0.156 cts
WD : 14/ 0.097",in stock,new,87750.06 INR,https://colourdiam.com/productdetail/8006,https://www.colourdiam.com/Product/Jewellery/8000/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
8008,0.324 CT Fancy Vivid Yellow VS 18 K RING : 1.84 gram Main stone - 01 pcs 0.324 cts WD : 17 / 0.117,"0.324 CT Fancy Vivid Yellow VS
18 K RING : 1.84 gram
Main stone - 01 pcs 0.324 cts
WD : 17 / 0.117",in stock,new,131625.09 INR,https://colourdiam.com/productdetail/8008,https://www.colourdiam.com/Product/Jewellery/8001/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
