# Required | A unique content ID for the item. Use the item's SKU if you can. Each content ID must appear only once in your catalog. To run dynamic ads this ID must exactly match the content ID for the same item in your Meta Pixel code. Character limit: 100,# Required | A specific and relevant title for the item. See title specifications: https://www.facebook.com/business/help/2104231189874655 Character limit: 200,# Required | A short and relevant description of the item. Include specific or unique product features like material or color. Use plain text and don't enter text in all capital letters. See description specifications: https://www.facebook.com/business/help/2302017289821154 Character limit: 9999,# Required | The current availability of the item. | Supported values: in stock; out of stock,# Required | The current condition of the item. | Supported values: new; used,# Required | The price of the item. Format the price as a number followed by the 3-letter currency code (ISO 4217 standards). Use a period (.) as the decimal point; don't use a comma.,# Required | The URL of the specific product page where people can buy the item.,# Required | The URL for the main image of your item. Images must be in a supported format (JPG/GIF/PNG) and at least 500 x 500 pixels.,# Required | The brand name of the item. Character limit: 100.,# Optional | The Google product category for the item. Learn more about product categories: https://www.facebook.com/business/help/526764014610932.,# Optional | The Facebook product category for the item. Learn more about product categories: https://www.facebook.com/business/help/526764014610932.,# Optional | The quantity of this item you have to sell on Facebook and Instagram with checkout. Must be 1 or higher or the item won't be buyable,# Optional | The discounted price of the item if it's on sale. Format the price as a number followed by the 3-letter currency code (ISO 4217 standards). Use a period (.) as the decimal point; don't use a comma. A sale price is required if you want to use an overlay for discounted prices.,# Optional | The time range for your sale period. Includes the date and time/time zone when your sale starts and ends. If this field is blank any items with a sale_price remain on sale until you remove the sale price. Use this format: YYYY-MM-DDT23:59+00:00/YYYY-MM-DDT23:59+00:00. Enter the start date as YYYY-MM-DD. Enter a 'T'. Enter the start time in 24-hour format (00:00 to 23:59) followed by the UTC time zone (-12:00 to +14:00). Enter '/' and then repeat the same format for your end date and time. The example row below uses PST time zone (-08:00).,# Optional | Use this field to create variants of the same item. Enter the same group ID for all variants within a group. Learn more about variants: https://www.facebook.com/business/help/2256580051262113 Character limit: 100.,# Optional | The gender of a person that the item is targeted towards. | Supported values: female; male; unisex,# Optional | The color of the item. Use one or more words to describe the color. Don't use a hex code. Character limit: 200.,# Optional | The size of the item written as a word or abbreviation or number. For example: small; XL; 12. Character limit: 200.,# Optional | The age group that the item is targeted towards. | Supported values: adult; all ages; infant; kids; newborn; teen; toddler,# Optional | The material the item is made from; such as cotton; denim or leather. Character limit: 200.,# Optional | The pattern or graphic print on the item. Character limit: 100.,"# Optional | Shipping details for the item. Format as Country:Region:Service:Price. Include the 3-letter ISO 4217 currency code in the price. Enter the price as 0.0 to use the free shipping overlay in your ads. Use a semi-colon ';' or a comma "";"" to separate multiple shipping details for different regions or countries. Only people in the specified region or country will see shipping details for that region or country. You can leave out the region (keep the double '::') if your shipping details are the same for an entire country.",# Optional | The shipping weight of the item. Include the unit of measurement (lb/oz/g/kg).,"# Optional | Legal disclaimer text for product offers. This text provides important legal or regulatory information that must be displayed with the product offer. For example: ""Valid while supplies last. Terms and conditions apply.""","# Optional | URL linking to the full disclaimer text. This provides a link to a page containing the complete disclaimer information for the product offer. For example: ""https://example.com/terms-and-conditions""",# Optional | The URL for a video of your product. Link should be a videos file on a file hosting website; not a video player. Videos must be in a supported format (.3g2; .3gp; .3gpp; .asf; .avi; .dat; .divx; .dv; .f4v; .flv; .gif; .m2ts; .m4v; .mkv; .mod; .mov; .mp4; .mpe; .mpeg; .mpeg4; .mpg; .mts; .nsv; .ogm; .ogv; .qt; .tod; .ts; .vob or .wmv).,# Optional | The item’s Global Trade Item Number (GTIN). Recommended to help classify the item. May appear on the barcode; packaging or book cover. Only provide GTIN if you’re sure it’s correct. GTIN types include UPC (12 digits); EAN (13 digits); JAN (8 or 13 digits); ISBN (13 digits) or ITF-14 (14 digits),# Optional | Add labels to products to help filter them into product sets. Max characters: 110 per label; 5000 labels per product,# Optional | Describe the fashion style of this item.
id,title,description,availability,condition,price,link,image_link,brand,google_product_category,fb_product_category,quantity_to_sell_on_facebook,sale_price,sale_price_effective_date,item_group_id,gender,color,size,age_group,material,pattern,shipping,shipping_weight,offer_disclaimer,offer_disclaimer_url,video[0].tag[0],gtin,product_tags[1],style[0]
6400_1236,0.26 Faint intense Yellow Vs2/ 0.30 Faint Pink I1 18 k Ring: 4.91 gram PD : 38/ 0.097 WD : 41/ 0.321,"0.26 Faint intense Yellow Vs2/
0.30 Faint Pink I1
18 k Ring: 4.91 gram
PD : 38/ 0.097
WD : 41/ 0.321",in stock,new,11684.14 SGD,https://colourdiam.com/productdetail/Menu/6400/1236,https://www.colourdiam.com/Product/Jewellery/6400_1236/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
6639,2.21 cts  Fancy Pink Si 18K: EARRING: 14.317 gram WD: 376/ 2.00 P: 250/ 0.608,https://colourdiam.com/Product/Jewellery/Model%20images/6639/2.jpeg,in stock,new,21907.76 SGD,https://colourdiam.com/productdetail/6639,https://www.colourdiam.com/Product/Jewellery/6639/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
6626_6627,https://colourdiam.com/Product/Jewellery/Model%20images/6626_6627/video.mp4,https://colourdiam.com/Product/Jewellery/Model%20images/6626_6627/center.jpeg,in stock,new,6572.33 SGD,https://colourdiam.com/productdetail/Menu/6626/6627,https://www.colourdiam.com/Product/Jewellery/6626_6627/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
6686,0.30 Faint Pinkish Brown VS2 18 k Ring : 6.05 gram WD : 210/1.434,"0.30 Faint Pinkish Brown VS2
18 k Ring : 6.05 gram
WD : 210/1.434",in stock,new,5111.81 SGD,,https://www.colourdiam.com/Product/Jewellery/6686/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
6802,1.52 Fancy Green Yellow i1 18 k Ring: 5.30 gram WD : 180/ 1.036,"1.52 Fancy Green Yellow i1
18 k Ring: 5.30 gram
WD : 180/ 1.036",in stock,new,9493.36 SGD,,https://www.colourdiam.com/Product/Jewellery/6802/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
6843,https://colourdiam.com/Product/Jewellery/Model%20images/6843/video.mp4,"https://colourdiam.com/Product/Jewellery/Model%20images/6843/center.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/6843/colour-diam-model-images-313.jpeg",in stock,new,32131.38 SGD,https://colourdiam.com/productdetail/6843,https://www.colourdiam.com/Product/Jewellery/6843/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
6851,1.00 cts Very Light  Green Yellow SI1 18K: Ring: 6.50 gram WD: 58/ 0.276 P: 80/ 0.644,"https://colourdiam.com/Product/Jewellery/Model%20images/6851/center.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/6851/colour-diam-model-images-314.jpeg",in stock,new,9493.36 SGD,https://colourdiam.com/productdetail/6851,https://www.colourdiam.com/Product/Jewellery/6851/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
6865,https://colourdiam.com/Product/Jewellery/Model%20images/6865/video.mp4,"https://colourdiam.com/Product/Jewellery/Model%20images/6865/center.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/6865/colour-diam-model-images-315.jpeg",in stock,new,5842.07 SGD,https://colourdiam.com/productdetail/6865,https://www.colourdiam.com/Product/Jewellery/6865/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
6961,1.28 cts Fancy Light Yellowish Green I1 18K: Ring & pendant: 6.87 gram WD: 81/ 0.796 PINK: 18/ 1.417 Pear: 22/ 0.076,"1.28 cts Fancy Light Yellowish Green I1
18K: Ring & pendant: 6.87 gram
WD: 81/ 0.796
PINK: 18/ 1.417
Pear: 22/ 0.076",in stock,new,17526.21 SGD,,https://www.colourdiam.com/Product/Jewellery/6961/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
6964,https://colourdiam.com/Product/Jewellery/Model%20images/6964/6964.mp4,https://colourdiam.com/Product/Jewellery/Model%20images/6964/center.jpeg,in stock,new,6572.33 SGD,https://colourdiam.com/productdetail/6964,https://www.colourdiam.com/Product/Jewellery/6964/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
6967,https://colourdiam.com/Product/Jewellery/Model%20images/6967/video.mp4,"Yellow & White Diamond Eternity Ring 
Yellow Round Diamonds - 30 pcs - 1.21 cts
White side diamonds - 300 pcs - 0.88 cts                                     
9 k ring : 2.63 gram",in stock,new,3651.29 SGD,https://colourdiam.com/productdetail/6967,https://www.colourdiam.com/Product/Jewellery/6967/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,NON CERTIFIED,Fine Jewelry
6975,1.00 Fancy Green VS 18 k ring : 5.266 gram WD : 142/ 1.004,"1.00 Fancy Green VS
18 k ring : 5.266 gram
WD : 142/ 1.004",in stock,new,7302.59 SGD,,https://www.colourdiam.com/Product/Jewellery/6975/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
7045,https://colourdiam.com/Product/Jewellery/Model%20images/7045/video.mp4,"0.26 Faint Pink VS1
18 k ring : 5.97 gram
WD : 210/ 1.434",in stock,new,5111.81 SGD,https://colourdiam.com/productdetail/7045,https://www.colourdiam.com/Product/Jewellery/7045/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
7051_7489_7597,"6.13 cts Fancy Light yellow VS2 18 k ring : 6.44  gram Heart : 02 / 1.25",https://colourdiam.com/Product/Jewellery/Model%20images/7051_7489_7597/4593710-20251219-120955.jpeg,in stock,new,75946.9 SGD,https://colourdiam.com/productdetail/Menu/7051/7489/7597,https://www.colourdiam.com/Product/Jewellery/7051_7489_7597/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
7057_5137,2.01 cts Fancy Light Brownish Pink VS 18 k Ring: 3.904 gram WD : 60/ 0.383 CADDILAC : 02/ 0.40,"2.01 cts Fancy Light Brownish Pink VS
18 k Ring: 3.904 gram
WD : 60/ 0.383
CADDILAC : 02/ 0.40",in stock,new,13874.91 SGD,https://colourdiam.com/productdetail/Menu/7057/5137,https://www.colourdiam.com/Product/Jewellery/7057_5137/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
7074,https://colourdiam.com/Product/Jewellery/Model%20images/7074/7752.mp4,"1.01 Fancy Green VS1
Main stone – 01 pcs 1.01 cts
18 K Ring: 6.38 gram 
WD : 92 / 0.444
PEAR : 24 / 0.589
PINK : 16 / 0.148",in stock,new,8032.84 SGD,https://colourdiam.com/productdetail/7074,https://www.colourdiam.com/Product/Jewellery/7074/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
7076,1.02 cts Fancy Green VS 18K: Ring: 6.715 grams WD : 190/ 1.119 PINK : 20/ 0.122,"1.02 cts Fancy Green VS
18K: Ring: 6.715 grams
WD : 190/ 1.119
PINK : 20/ 0.122",in stock,new,9493.36 SGD,,https://www.colourdiam.com/Product/Jewellery/7076/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
7078,https://colourdiam.com/Product/Jewellery/Model%20images/7078/video.mp4,"1.00 cts Fancy Green Vs
18K: Ring: 7.267 gra
Emerald : 1/ 0.143
Princess : 1/ 0.105
MQ: 4/ 0.231
pear : 8/0.79
WD : 103/0.955",in stock,new,8763.1 SGD,https://colourdiam.com/productdetail/7078,https://www.colourdiam.com/Product/Jewellery/7078/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
7081,https://colourdiam.com/Product/Jewellery/Model%20images/7081/video.mp4,"1.00 cts Fancy Green Vs
18K: Ring: 5.275 gra
MQ : 14/ 0.654
PEAR : 5/ 0.389
WD: 36/ 0.208",in stock,new,9493.36 SGD,https://colourdiam.com/productdetail/7081,https://www.colourdiam.com/Product/Jewellery/7081/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
7090,https://colourdiam.com/Product/Jewellery/Model%20images/7090/video.mp4,"1.01 Fancy Green VS 
18 k ring : 5.74 gram
 WD : 41 / 0.29
PINK : 43 / 0.50",in stock,new,8763.1 SGD,https://colourdiam.com/productdetail/7090,https://www.colourdiam.com/Product/Jewellery/7090/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
7093_7096_5646,2.00 – Fancy Green  VS/SI 18K: Earring: 8.328 gram oval: 24/ 1.677 BULLET : 2/ 0.25 PINK : 96/ 0.495 WD : 58/0.246,https://colourdiam.com/Product/Jewellery/Model%20images/7093_7096_5646/center.jpeg,in stock,new,22638.02 SGD,https://colourdiam.com/productdetail/Menu/7093/7096/5646,https://www.colourdiam.com/Product/Jewellery/7093_7096_5646/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
7120,https://colourdiam.com/Product/Jewellery/Model%20images/7120/video.mp4,"1.0 Fancy Intense Green VVS 
Main stone – 01 pcs 1.00 cts
18 K Earring: 9.11 gram 
WD: 293 / 1.6",in stock,new,10223.62 SGD,https://colourdiam.com/productdetail/7120,https://www.colourdiam.com/Product/Jewellery/7120/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
7169,"0.54 Fancy Light Yellow green VS2  18 k ring : 4.52 gram  PINK : 50 / 0.30  WD : 48 / 0.29","0.54 Fancy Light Yellow green VS2 
18 k ring : 4.52 gram 
PINK : 50 / 0.30 
WD : 48 / 0.29",in stock,new,6718.38 SGD,,https://www.colourdiam.com/Product/Jewellery/7169/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
7173,2.98 cts Light pinkish brown SI2 Main stone – 01 pcs 2.98 cts 18 K Ring: 5.21 gram  WD : 10 / 0.23 OVAL : 12 / 1.25 PINK : 28 / 0.16 cts,https://colourdiam.com/Product/Jewellery/Model%20images/7173/WhatsApp%20Image%202025-10-01%20at%2023.52.46_d0ee9fc5.jpeg,in stock,new,68644.31 SGD,https://colourdiam.com/productdetail/7173,https://www.colourdiam.com/Product/Jewellery/7173/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
7230,2.01 cts Faint Pink SI2 18 k ring : 5.56 gram  WD : 63 pcs / 0.229 cts TRAPEZOID  :12 pcs / 0.193 cts   PEAR  :12 pcs / 0.475 cts,https://colourdiam.com/Product/Jewellery/Model%20images/7230/WhatsApp%20Image%202025-10-01%20at%2023.52.48_683af3e2.jpeg,in stock,new,33591.9 SGD,https://colourdiam.com/productdetail/7230,https://www.colourdiam.com/Product/Jewellery/7230/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
7311,3.01 cts Fancy Light Brownish Greenish Yellow SI1  18 k ring : 6.32 gram    pink : 24 / 0.134  WD : 60 / 0.66,"3.01 cts Fancy Light Brownish Greenish Yellow SI1 
18 k ring : 6.32 gram  
 pink : 24 / 0.134 
WD : 60 / 0.66",in stock,new,31401.12 SGD,,https://www.colourdiam.com/Product/Jewellery/7311/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
7312,0.80 Faint Pinkish Brown si1 18 k ring : 4.08 gram  WD : 42  pcs / 0.35 cts PINK : 44  pcs / 0.487 cts,"0.80 Faint Pinkish Brown si1
18 k ring : 4.08 gram 
WD : 42  pcs / 0.35 cts
PINK : 44  pcs / 0.487 cts",in stock,new,8032.84 SGD,,https://www.colourdiam.com/Product/Jewellery/7312/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
7313,https://colourdiam.com/Product/Jewellery/Model%20images/7313/video.mp4,https://colourdiam.com/Product/Jewellery/Model%20images/7313/2890193-20250711-144314.jpeg,in stock,new,18256.47 SGD,https://colourdiam.com/productdetail/7313,https://www.colourdiam.com/Product/Jewellery/7313/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
7342,4.55 cts Ruby ring  Main stone – 01 pcs   4.55 cts 18K Ring:  5.69 gram  WD : 32 / 0.16,"4.55 cts Ruby ring 
Main stone – 01 pcs   4.55 cts
18K Ring:  5.69 gram 
WD : 32 / 0.16",in stock,new,2921.03 SGD,,https://www.colourdiam.com/Product/Jewellery/7342/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,,Fine Jewelry
7344,4.49 cts Ruby ring  Main stone – 01 pcs   4.49 cts 18K Ring:  5.52 gram  WD : 32 / 0.16,"4.49 cts Ruby ring 
Main stone – 01 pcs   4.49 cts
18K Ring:  5.52 gram 
WD : 32 / 0.16",in stock,new,2570.51 SGD,,https://www.colourdiam.com/Product/Jewellery/7344/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,,Fine Jewelry
7345,5.03 cts Ruby ring Main stone – 01 pcs   5.03 cts 18K Ring:  5.83 gram  WD : 32 / 0.13,"5.03 cts Ruby ring
Main stone – 01 pcs   5.03 cts
18K Ring:  5.83 gram 
WD : 32 / 0.13",in stock,new,1606.57 SGD,,https://www.colourdiam.com/Product/Jewellery/7345/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,,Fine Jewelry
7346,0.81 cts sapphire ring  Main stone – 01 pcs   0.81 cts 18K Ring:  3.79 gram  WD : 20 / 0.10,"0.81 cts sapphire ring 
Main stone – 01 pcs   0.81 cts
18K Ring:  3.79 gram 
WD : 20 / 0.10",in stock,new,1548.15 SGD,,https://www.colourdiam.com/Product/Jewellery/7346/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,,Fine Jewelry
7347,"0.80 cts sapphire ring  Main stone – 01 pcs   0.80 cts 18K Ring:  3.95 gram  WD : 20 / 0.09","0.80 cts sapphire ring 
Main stone – 01 pcs   0.80 cts
18K Ring:  3.95 gram 
WD : 20 / 0.09",in stock,new,1402.1 SGD,,https://www.colourdiam.com/Product/Jewellery/7347/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,,Fine Jewelry
7348,"0.78 cts sapphire ring  Main stone – 01 pcs   0.78 cts 18K Ring:  3.71 gram  WD : 18 / 0.09","0.78 cts sapphire ring 
Main stone – 01 pcs   0.78 cts
18K Ring:  3.71 gram 
WD : 18 / 0.09",in stock,new,1190.32 SGD,,https://www.colourdiam.com/Product/Jewellery/7348/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,,Fine Jewelry
7349,https://colourdiam.com/Product/Jewellery/Model%20images/7349/video.mp4,"0.94 cts sapphire ring 
Main stone – 01 pcs   0.94 cts
18K Ring:  4.03 gram 
WD : 20 / 0.09",in stock,new,1314.47 SGD,https://colourdiam.com/productdetail/7349,https://www.colourdiam.com/Product/Jewellery/7349/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,,Fine Jewelry
7350,"0.97 cts sapphire ring  Main stone – 01 pcs   0.97 cts 18K Ring: 3.62 gram  WD : 18 / 0.09","0.97 cts sapphire ring 
Main stone – 01 pcs   0.97 cts
18K Ring: 3.62 gram 
WD : 18 / 0.09",in stock,new,1606.57 SGD,,https://www.colourdiam.com/Product/Jewellery/7350/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,,Fine Jewelry
7351,"0.93 cts sapphire ring  Main stone – 01 pcs   0.93 cts 18K Ring:  3.97 gram  WD : 20 / 0.08","0.93 cts sapphire ring 
Main stone – 01 pcs   0.93 cts
18K Ring:  3.97 gram 
WD : 20 / 0.08",in stock,new,1577.36 SGD,,https://www.colourdiam.com/Product/Jewellery/7351/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,,Fine Jewelry
7370,https://colourdiam.com/Product/Jewellery/Model%20images/7370/video.mp4,https://colourdiam.com/Product/Jewellery/Model%20images/7370/6762109-20250711-144742.jpeg,in stock,new,55499.66 SGD,https://colourdiam.com/productdetail/7370,https://www.colourdiam.com/Product/Jewellery/7370/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
7466,https://colourdiam.com/Product/Jewellery/Model%20images/7466/7466.mp4,"https://colourdiam.com/Product/Jewellery/Model%20images/7466/2.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/7466/center.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/7466/colour-diam-model-images-375.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/7466/colour-diam-model-images-376.jpeg",in stock,new,9493.36 SGD,https://colourdiam.com/productdetail/7466,https://www.colourdiam.com/Product/Jewellery/7466/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
7477,2.00 cts Fancy Green VS Main stone – 01 pcs   2.00 cts 18K Ring: 6.30 gram  WD : 47 / 0.35 HEART : 08 / 1.67 MARQUISE: 08 / 0.84,"2.00 cts Fancy Green VS
Main stone – 01 pcs   2.00 cts
18K Ring: 6.30 gram 
WD : 47 / 0.35
HEART : 08 / 1.67
MARQUISE: 08 / 0.84",in stock,new,14459.12 SGD,,https://www.colourdiam.com/Product/Jewellery/7477/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
7491,Full Eternity Diamond Ring 18 k ring : 3.13 gram   baguette Diamonds :18 pcs / 0.32                Round Diamonds : 18 pcs / 0.68   Diamond colour : F to G Diamond Clarity : VS to SI,"Full Eternity Diamond Ring
18 k ring : 3.13 gram 
 baguette Diamonds :18 pcs / 0.32 
              Round Diamonds : 18 pcs / 0.68  
Diamond colour : F to G
Diamond Clarity : VS to SI",in stock,new,1752.62 SGD,,https://www.colourdiam.com/Product/Jewellery/7491/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,NON CERTIFIED,Fine Jewelry
7492,https://colourdiam.com/Product/Jewellery/Model%20images/7492/video.mp4,"Two diamond cross Eternity Diamond Ring
Main stone Colour - Round Diamonds - 16 pcs - 0.46 cts
18 k : ring : 2.31 gram
Diamond colour - F to G
Diamond Clarity - VS to SI",in stock,new,1168.41 SGD,https://colourdiam.com/productdetail/7492,https://www.colourdiam.com/Product/Jewellery/7492/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,F to G,,adult,,,,,,,,,NON CERTIFIED,Fine Jewelry
7513,https://colourdiam.com/Product/Jewellery/Model%20images/7513/VIDEO.mp4,"Yellow diamond ring 
Main stone - 0.31 fancy yellow Vs2      
Side Diamonds - 40 / 0.15 
Diamond colour - F to G
Diamond Clarity - VS to SI
18 k : ring : 2.48 gram",in stock,new,949.34 SGD,https://colourdiam.com/productdetail/7513,https://www.colourdiam.com/Product/Jewellery/7513/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,F to G,,adult,,,,,,,,,NON CERTIFIED,Fine Jewelry
7517,https://colourdiam.com/Product/Jewellery/Model%20images/7517/video.mp4,"Nine Diamonds Ring
Main Stone Colour - F To G
Main Stone Clarity – VS To VVS
18K: Ring : 2.61 gram
Main stone - 09 pcs - 0.44 cts",in stock,new,803.28 SGD,https://colourdiam.com/productdetail/7517,https://www.colourdiam.com/Product/Jewellery/7517/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,NON CERTIFIED,Fine Jewelry
7569,1.20 cts Fancy Pink VS  Main stone – 01 pcs  1.20 cts 18 K Ring: 4.85 gram  WD : 10 / 0.19 PD: 20 / 0.15 CADILLAC : 02 / 0.45,"1.20 cts Fancy Pink VS 
Main stone – 01 pcs  1.20 cts
18 K Ring: 4.85 gram 
WD : 10 / 0.19
PD: 20 / 0.15
CADILLAC : 02 / 0.45",in stock,new,10223.62 SGD,,https://www.colourdiam.com/Product/Jewellery/7569/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
7539,https://colourdiam.com/Product/Jewellery/Model%20images/7539/video.mp4,"3.00 CT Fancy Green VVS
18 k ring : 6.598 gram 
WD : 70 pcs / 0.304 
P : 34 pcs / 0.108 
MQ : 13 pcs / 0.479",in stock,new,33591.9 SGD,https://colourdiam.com/productdetail/7539,https://www.colourdiam.com/Product/Jewellery/7539/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
7540,1.11 cts sapphire   18K ring : 3.76  gram WD : 12 / 0.39,"1.11 cts sapphire  
18K ring : 3.76  gram
WD : 12 / 0.39",in stock,new,1314.47 SGD,,https://www.colourdiam.com/Product/Jewellery/7540/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,NON CERTIFIED,Fine Jewelry
7583,https://colourdiam.com/Product/Jewellery/Model%20images/7583/video.mp4,"3.03 Fancy Brownish Greenish Yellow VS1
Main stone – 01 pcs 3.03 cts
18 K Ring: 7.73 gram 
WD: 159/ 0.929
PINK: 64 / 0.48
MARQUISE: 7 / 0.35",in stock,new,38703.71 SGD,https://colourdiam.com/productdetail/7583,https://www.colourdiam.com/Product/Jewellery/7583/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
7592,"Yellow and White Diamond Eternity Ring  Yellow Round Diamonds - 13 pcs - 0.66 cts White side diamonds - 135 pcs - 0.39 cts                                  18 k ring : 2.63 gram","Yellow and White Diamond Eternity Ring 
Yellow Round Diamonds - 13 pcs - 0.66 cts
White side diamonds - 135 pcs - 0.39 cts                                 
18 k ring : 2.63 gram",in stock,new,2190.78 SGD,,https://www.colourdiam.com/Product/Jewellery/7592/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,NON CERTIFIED,Fine Jewelry
